"femaDeclarationString","disasterNumber","state","declarationType","declarationDate","fyDeclared","incidentType","declarationTitle","ihProgramDeclared","iaProgramDeclared","paProgramDeclared","hmProgramDeclared","incidentBeginDate","incidentEndDate","disasterCloseoutDate","stateNumberCode","fipsCountyCode","placeCode","designatedArea","declarationRequestNumber","hash","lastRefresh","id","fips","beginyear"
"EM-3314-NC",3314,"NC","EM",2010-09-02 02:30:00,2010,"Hurricane","HURRICANE EARL",0,0,1,0,2010-09-01 04:00:00,2010-09-04 16:00:00,2014-09-30 04:00:00,37,133,99133,"Onslow (County)",10096,"1cb73ccf0f6cb2db19765b786738621d",2020-10-05 14:22:14,"5f7b2c1631a8c6681cfe5e04",37133,2010
"EM-3314-NC",3314,"NC","EM",2010-09-02 02:30:00,2010,"Hurricane","HURRICANE EARL",0,0,1,0,2010-09-01 04:00:00,2010-09-04 16:00:00,2014-09-30 04:00:00,37,143,99143,"Perquimans (County)",10096,"f28b329f66f17004890b5bffff0c423d",2020-10-05 14:22:14,"5f7b2c1631a8c6681cfe5e06",37143,2010
"EM-3315-MA",3315,"MA","EM",2010-09-02 04:00:00,2010,"Hurricane","HURRICANE EARL",0,0,1,0,2010-09-01 04:00:00,2010-09-04 04:00:00,2013-03-27 04:00:00,25,5,99005,"Bristol (County)(in (P)MSA 1120,1200,2480,5400,6060)",10097,"b4053a5eaf6c7f27772081067357e97d",2020-10-05 14:22:14,"5f7b2c1631a8c6681cfe5e08",25005,2010
"EM-3314-NC",3314,"NC","EM",2010-09-02 02:30:00,2010,"Hurricane","HURRICANE EARL",0,0,1,0,2010-09-01 04:00:00,2010-09-04 16:00:00,2014-09-30 04:00:00,37,141,99141,"Pender (County)",10096,"96682aca2c055cda3f75dad848d30589",2020-10-05 14:22:14,"5f7b2c1631a8c6681cfe5e0c",37141,2010
"EM-3314-NC",3314,"NC","EM",2010-09-02 02:30:00,2010,"Hurricane","HURRICANE EARL",0,0,1,0,2010-09-01 04:00:00,2010-09-04 16:00:00,2014-09-30 04:00:00,37,147,99147,"Pitt (County)",10096,"90a4ade4d093282f8304e0df252e3d54",2020-10-05 14:22:14,"5f7b2c1631a8c6681cfe5e0d",37147,2010
"EM-3315-MA",3315,"MA","EM",2010-09-02 04:00:00,2010,"Hurricane","HURRICANE EARL",0,0,1,0,2010-09-01 04:00:00,2010-09-04 04:00:00,2013-03-27 04:00:00,25,25,99025,"Suffolk (County)",10097,"53ba3d89a5b27b33b181a89365f117fd",2020-10-05 14:22:14,"5f7b2c1631a8c6681cfe5e10",25025,2010
"EM-3315-MA",3315,"MA","EM",2010-09-02 04:00:00,2010,"Hurricane","HURRICANE EARL",0,0,1,0,2010-09-01 04:00:00,2010-09-04 04:00:00,2013-03-27 04:00:00,25,23,99023,"Plymouth (County)(in (P)MSA 1120,1200,5400)",10097,"5b56468e1b19b816ac84f3ace93746b7",2020-10-05 14:22:14,"5f7b2c1631a8c6681cfe5e14",25023,2010
"EM-3314-NC",3314,"NC","EM",2010-09-02 02:30:00,2010,"Hurricane","HURRICANE EARL",0,0,1,0,2010-09-01 04:00:00,2010-09-04 16:00:00,2014-09-30 04:00:00,37,139,99139,"Pasquotank (County)",10096,"460bdee4a25c6f655d6d5b2a4706c650",2020-10-05 14:22:14,"5f7b2c1631a8c6681cfe5e18",37139,2010
"EM-3315-MA",3315,"MA","EM",2010-09-02 04:00:00,2010,"Hurricane","HURRICANE EARL",0,0,1,0,2010-09-01 04:00:00,2010-09-04 04:00:00,2013-03-27 04:00:00,25,1,99001,"Barnstable (County)",10097,"4fe18a59cb38134f3e6a26a5600560b9",2020-10-05 14:22:14,"5f7b2c1631a8c6681cfe5e1c",25001,2010
"EM-3315-MA",3315,"MA","EM",2010-09-02 04:00:00,2010,"Hurricane","HURRICANE EARL",0,0,1,0,2010-09-01 04:00:00,2010-09-04 04:00:00,2013-03-27 04:00:00,25,7,99007,"Dukes (County)",10097,"2c2d0ce730014cd112cfb5545e9ae6be",2020-10-05 14:22:14,"5f7b2c1631a8c6681cfe5e1f",25007,2010
"EM-3315-MA",3315,"MA","EM",2010-09-02 04:00:00,2010,"Hurricane","HURRICANE EARL",0,0,1,0,2010-09-01 04:00:00,2010-09-04 04:00:00,2013-03-27 04:00:00,25,27,99027,"Worcester (County) (in (P)MSA 1120,2600,9240)",10097,"bc6491d71bd07e6fde0b91d9750d7bfd",2020-10-05 14:22:14,"5f7b2c1631a8c6681cfe5e20",25027,2010
"EM-3315-MA",3315,"MA","EM",2010-09-02 04:00:00,2010,"Hurricane","HURRICANE EARL",0,0,1,0,2010-09-01 04:00:00,2010-09-04 04:00:00,2013-03-27 04:00:00,25,9,99009,"Essex (County)(in PMSA 1120,4160,7090)",10097,"60d1d11f465f38401c05f9be914134fb",2020-10-05 14:22:14,"5f7b2c1631a8c6681cfe5e22",25009,2010
"EM-3315-MA",3315,"MA","EM",2010-09-02 04:00:00,2010,"Hurricane","HURRICANE EARL",0,0,1,0,2010-09-01 04:00:00,2010-09-04 04:00:00,2013-03-27 04:00:00,25,19,99019,"Nantucket (County)",10097,"04dd74475526337bd8a0993e921a974f",2020-10-05 14:22:14,"5f7b2c1631a8c6681cfe5e38",25019,2010
"EM-3315-MA",3315,"MA","EM",2010-09-02 04:00:00,2010,"Hurricane","HURRICANE EARL",0,0,1,0,2010-09-01 04:00:00,2010-09-04 04:00:00,2013-03-27 04:00:00,25,17,99017,"Middlesex (County)(in (P)MSA 1120,2600,4560)",10097,"add65b49d3ef35181f18daf32aa1bba6",2020-10-05 14:22:14,"5f7b2c1631a8c6681cfe5e50",25017,2010
"EM-3315-MA",3315,"MA","EM",2010-09-02 04:00:00,2010,"Hurricane","HURRICANE EARL",0,0,1,0,2010-09-01 04:00:00,2010-09-04 04:00:00,2013-03-27 04:00:00,25,21,99021,"Norfolk (County)(in PMSA 1120,1200,6060)",10097,"a74659d0afb52cf9dd7868aa45569854",2020-10-05 14:22:14,"5f7b2c1631a8c6681cfe5e52",25021,2010
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,3,99003,"Aguada (Municipio)",11185,"c0a5f1a221bc5b9c9928a9a706368b63",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6790",72003,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,1,99001,"Adjuntas (Municipio)",11185,"8633de970aa4c1c6012d19891c8cdb2c",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6797",72001,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,5,99005,"Aguadilla (Municipio)",11185,"ec8284ae2d4174a01ae0a03cddd353cb",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6799",72005,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,11,99011,"Anasco (Municipio)",11185,"31bc1a5313b9f1af6d5f3542eaab3c04",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67ab",72011,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,7,99007,"Aguas Buenas (Municipio)",11185,"074799602dc59e8a3dd78850ebbf77eb",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67b1",72007,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,15,99015,"Arroyo (Municipio)",11185,"0843a680e3c08dba1a03ab748ca78918",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67b5",72015,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,17,99017,"Barceloneta (Municipio)",11185,"09316579d3f6f509f0e4df6fbac932f8",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67b7",72017,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,21,99021,"Bayamon (Municipio)",11185,"31ebdf769a9759ddcddd779d3eac7954",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67be",72021,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,19,99019,"Barranquitas (Municipio)",11185,"02f91730a68886c7a6510695090bb571",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67c0",72019,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,13,99013,"Arecibo (Municipio)",11185,"c22ef7ae19a79599f2970ce391baa14c",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67c3",72013,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,9,99009,"Aibonito (Municipio)",11185,"36ec613dc074084e18d1832fc0cafb05",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67c9",72009,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,25,99025,"Caguas (Municipio)",11185,"ab78b4511c84601b44290c15658fb220",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67cd",72025,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,27,99027,"Camuy (Municipio)",11185,"31b32b1259bcea98d00f5c3951f02af3",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67ce",72027,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,29,99029,"Canovanas (Municipio)",11185,"bab263499f3e1c5899780a2a16b74d18",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67d2",72029,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,31,99031,"Carolina (Municipio)",11185,"b9c4f34756187eace39c1ca27a8060bf",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67d6",72031,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,33,99033,"Catano (Municipio)",11185,"3fc620dd2e94013858649d3dd48c501c",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67da",72033,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,35,99035,"Cayey (Municipio)",11185,"3abfa9ddc2f4a913fbfba7e5be942e6b",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67dd",72035,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,37,99037,"Ceiba (Municipio)",11185,"86eab6a62e8eab772b88be466a635dce",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67df",72037,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,23,99023,"Cabo Rojo (Municipio)",11185,"9e479c57bd49075a9e1af8dbf9310944",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67e5",72023,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,39,99039,"Ciales (Municipio)",11185,"68f7f79d32b4f9c31a22723ef8e9d039",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67e8",72039,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,41,99041,"Cidra (Municipio)",11185,"69f9b7f405e11d961d18ae9cd44c5998",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67ea",72041,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,43,99043,"Coamo (Municipio)",11185,"baaa48682238bbcd33899cf8ec71380d",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67f4",72043,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,45,99045,"Comerio (Municipio)",11185,"886dfce7e3c0cc96ceb4d701d5c42281",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe67fa",72045,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,49,99049,"Culebra (Municipio)",11185,"f8e88e9cca108caae83bfdfb3254944e",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6804",72049,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,47,99047,"Corozal (Municipio)",11185,"c4e2800393f3e0ea90a0bbc67c5a0158",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6806",72047,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,53,99053,"Fajardo (Municipio)",11185,"b76316b078e946e39f81f295e7a9f7f6",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe680b",72053,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,54,99054,"Florida (Municipio)",11185,"c0eb79a03214a545c0b634877e4164fe",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6810",72054,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,51,99051,"Dorado (Municipio)",11185,"54e0fc4c65b62f0752b134b03212909d",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6817",72051,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,55,99055,"Guanica (Municipio)",11185,"2b48ed61a7d7be188cca2890264670f6",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe681f",72055,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,61,99061,"Guaynabo (Municipio)",11185,"5d391f6a5a533fa63b6938802ebb36c9",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6825",72061,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,57,99057,"Guayama (Municipio)",11185,"5fa72d50d3e72e4e25b502ec8172e978",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe682a",72057,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,63,99063,"Gurabo (Municipio)",11185,"b868b2ffcdcdd576e2fa7815c019888f",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe682b",72063,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,65,99065,"Hatillo (Municipio)",11185,"f22358ffbef37b7e28d7ce3b46088cd3",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe682e",72065,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,67,99067,"Hormigueros (Municipio)",11185,"dc83f0a948ec7e7edf381c0c0e06d0f5",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6832",72067,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,59,99059,"Guayanilla (Municipio)",11185,"faee1565efb724543c2fa838daa50f15",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6835",72059,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,69,99069,"Humacao (Municipio)",11185,"96fe666aa864082478527e8c77c2c118",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe683b",72069,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,73,99073,"Jayuya (Municipio)",11185,"6bd222be3e7259c77ccd18e6fe0a8a2e",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6842",72073,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,71,99071,"Isabela (Municipio)",11185,"55af98966967e54422a8e40d39ff9b47",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6843",72071,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,75,99075,"Juana Diaz (Municipio)",11185,"21ad18b770d5776e5572bf9401ff7603",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe684d",72075,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,77,99077,"Juncos (Municipio)",11185,"09ee400d356974becf103379f1cc1bf8",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6856",72077,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,79,99079,"Lajas (Municipio)",11185,"726a05bc708c3a266599883fc35de6a9",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6860",72079,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,85,99085,"Las Piedras (Municipio)",11185,"c1b584f252c2a33233277bd3e7c61940",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6873",72085,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,87,99087,"Loiza (Municipio)",11185,"aaadafae4cf05bcef867e97ccabbce9d",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6875",72087,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,89,99089,"Luquillo (Municipio)",11185,"bb9c032568548804ea2a7388b2f323f7",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6877",72089,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,83,99083,"Las Marias (Municipio)",11185,"7f61c1b92509c20b41c6d27fce9c267e",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe687d",72083,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,81,99081,"Lares (Municipio)",11185,"6694189a7e0906e8d3be4442f03a6742",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6882",72081,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,93,99093,"Maricao (Municipio)",11185,"9293ffae14ea6fcb7899c090b02c73df",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6886",72093,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,95,99095,"Maunabo (Municipio)",11185,"b96403a351b19eafd20308e3c1711e1c",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe688c",72095,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,97,99097,"Mayaguez (Municipio)",11185,"ef3fd3a9dd4b81ce154003603dec68c7",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe688f",72097,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,99,99099,"Moca (Municipio)",11185,"bc5e75239d1a53793ff00aae9f6b9af0",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6893",72099,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,101,99101,"Morovis (Municipio)",11185,"6baba90edfa10c76cc2c4c4cca37dc54",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe6896",72101,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,91,99091,"Manati (Municipio)",11185,"61bd8410aa8ea5c19254ad93abad5ac9",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe689b",72091,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,107,99107,"Orocovis (Municipio)",11185,"1c38dc00ef6192f1966cddc4ca7baa4c",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe68ac",72107,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,109,99109,"Patillas (Municipio)",11185,"210d75f73cf06e11cbe089582c3bfe31",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe68b4",72109,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,105,99105,"Naranjito (Municipio)",11185,"4cd019c2bbf62976d687cfe03ca9c1bc",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe68c3",72105,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,111,99111,"Penuelas (Municipio)",11185,"dbe9ad008c338e5236f9011c3691b30a",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe68c7",72111,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,103,99103,"Naguabo (Municipio)",11185,"e60d6aacf2db5081f52f040fe94fd500",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe68ca",72103,2011
"EM-3326-PR",3326,"PR","EM",2011-08-23 01:30:00,2011,"Hurricane","HURRICANE IRENE",0,0,1,0,2011-08-21 04:00:00,2011-08-24 04:00:00,2015-10-27 04:00:00,72,113,99113,"Ponce (Municipio)",11185,"bf74836af690b8d260ca6ca528876bf9",2020-10-05 14:22:15,"5f7b2c1731a8c6681cfe68cd",72113,2011
